pct_click_product_info	user_id	screen_height	pct_scroll_move_duration	scroll_move_total_rel_distance	pct_click	pct_scrandom	pct_wild_mouse	session_id	browser_name	pct_input	screen_width	mouse_move_total_rel_distance	pct_mouse_click	wild_mouse_duration	pct_mouse_move	pct_doubleclick	pct_rage_click	ack	page_activity_duration	total_load_time	pct_scroll_move	product_ean	session_duration	session_start
55.36185	343	1080	15.96263	9.90863	14.29507	37.79165	33.11107	837201	chrome	0.00012	1920	13.63620	12.60643	9.17704	11.05778	13.65048	65.20393	0.00000	13.22585	1.50541	57.29747	0096779275220	133.15235	2022-09-18 21:50:11
59.05042	2003	1080	14.79414	9.93003	11.34414	48.46389	26.51651	548625	edge	0.04679	1920	10.51149	12.92807	15.24828	13.44992	15.34204	52.20264	0.00000	11.15221	3.06701	43.61729	6803104636441	195.62042	2022-02-24 07:15:26
59.15621	1722	1080	15.46676	15.52827	13.18225	55.34379	36.17415	389671	edge	0.18800	1024	13.03870	14.29208	16.63919	13.17856	15.40965	59.98359	1.00000	13.60570	10.33732	54.99462	3976774091889	68.22143	2023-04-04 20:13:39
53.10385	2196	1080	16.77573	12.65973	13.78320	39.29621	37.86180	136188	edge	0.02450	lower	13.74725	13.05984	14.60060	12.67979	15.04161	52.96419	0.00000	11.58124	2.31520	70.86017	0830627267179	184.99196	2022-05-16 04:06:31
57.96014	1304	768	14.06817	12.78069	12.56527	39.60658	51.00634	324299	opera	0.65933	1920	11.45711	13.77910	17.89406	12.82402	15.43046	51.66424	0.00000	10.53396	2.51726	60.76517	8752012687329	104.62464	2020-05-05 09:12:48
53.20657	113	768	15.03743	11.30123	15.82223	39.48122	60.16564	1258731	edge	0.00285	1280	10.53648	13.30804	12.44311	12.99992	16.77366	56.29200	0.00000	13.47063	1.94389	42.65709	6657248320946	168.36855	2019-05-21 06:43:57
54.79883	150	768	15.08698	10.19169	8.64074	49.55903	76.40391	1067959	mobile	0.05649	800	12.12221	11.79962	15.43676	13.78201	16.19631	56.45844	0.00000	14.24943	4.95456	52.29984	3897653116939	226.02058	2021-12-27 00:23:37
53.44997	569	800	14.57751	14.88407	12.11412	57.03925	33.00719	810479	edge	0.07779	1024	11.76560	12.57859	15.75675	14.67938	14.88318	45.02676	1.00000	14.54870	4.15282	54.18317	1265685610121	110.83733	2022-11-25 16:41:02
65.46304	1678	1080	15.70134	13.21908	11.42731	44.89542	29.47878	123440	chrome	0.02993	1024	13.00154	13.68331	14.80147	13.36439	16.27509	63.11827	0.00000	15.58565	3.03029	37.81659	3592448544996	214.37611	2020-08-14 01:30:50
46.69379	1821	1080	16.61233	14.88904	13.58482	53.23066	52.12129	1158233	edge	0.00189	1024	9.98880	13.23484	12.03987	11.95065	12.94656	61.81039	1.00000	14.42689	0.98465	34.18104	0066192313939	240.88822	2022-11-26 22:39:04
40.52778	1545	800	12.54656	13.38701	11.02778	61.42230	35.12346	515007	chrome	1.94369	lower	12.01348	13.41752	18.97519	11.83337	15.50888	58.55028	0.00000	11.93288	3.79700	55.30518	6164826900655	114.92952	2018-11-06 08:21:05
48.19717	1343	800	16.65536	10.78174	14.22811	65.41060	47.43229	777089	firefox	0.06862	1920	9.74227	11.25015	15.63108	13.06615	14.36493	57.41410	0.00000	7.37711	0.85504	50.38459	2449786287720	144.07023	2021-05-14 02:47:19
33.50201	592	1024	14.62843	14.96103	13.37230	10.27672	44.71335	1270656	edge	0.00678	lower	12.53231	12.61165	13.31406	13.12268	14.22817	76.39569	1.00000	15.59799	1.81901	13.70853	9651664874967	185.88401	2022-07-06 04:24:47
33.06819	1211	1024	16.43586	11.85070	12.56802	52.03518	40.29649	1433795	edge	0.03087	1280	12.54305	15.95876	14.83235	15.22538	15.24830	68.88516	0.00000	11.82098	4.03555	42.94932	2816045132389	129.98993	2023-09-04 12:25:19
33.60162	159	800	16.09680	14.04184	13.01047	66.39719	67.12405	757046	chrome	0.00180	1280	11.61090	14.89240	11.98275	14.69927	15.81197	80.02291	1.00000	17.51476	3.68858	35.19918	0163181916789	132.68628	2023-02-19 08:59:56
43.87304	2468	800	15.85666	11.81640	14.70689	62.98391	58.21939	1084877	safari	0.04459	1366	12.67576	13.98544	15.19979	14.32420	14.57762	69.94862	0.00000	9.17846	3.36585	52.43627	8831037460190	119.54119	2019-05-27 08:02:22
48.83212	2484	800	16.53971	11.16109	14.73546	54.71670	73.89863	1119803	edge	0.00066	1024	13.07062	14.17934	10.98248	13.08897	15.36746	37.43210	0.00000	13.73985	3.36071	41.71450	1731406624055	144.90298	2021-09-09 13:03:05
39.03812	323	768	16.87325	14.98642	13.19589	54.56760	52.52810	974834	edge	0.00204	1920	9.64242	12.81477	12.10475	14.40578	11.31717	67.64421	1.00000	12.86285	2.18638	49.27610	0497129701473	84.47500	2022-02-04 09:32:41
36.62687	1318	1024	15.28442	15.98640	15.14160	66.81603	41.11793	48605	chrome	0.00240	1024	11.49999	13.22577	12.27540	14.36686	13.42419	68.67818	1.00000	15.14816	3.46383	58.28668	0773491149144	123.43842	2020-12-03 09:56:05
80.25108	1863	lower	15.53912	14.92673	12.32551	40.21700	41.53413	401887	chrome	0.00516	1920	11.28744	13.65178	13.04309	13.76772	14.06049	55.40835	1.00000	16.09006	4.34621	48.46353	3593092693771	55.34521	2022-05-13 12:46:37
47.18140	665	800	14.21101	15.88769	13.14734	39.15347	48.34679	11104	edge	0.00589	1920	10.22598	14.00501	13.17294	13.55699	12.70661	65.30898	1.00000	15.28691	2.11742	57.99238	9867329164650	191.52436	2023-01-14 09:00:26
51.10446	424	768	14.00050	11.28545	10.36116	55.52618	48.53206	1189772	edge	0.19984	800	11.13972	14.60859	16.70026	13.74147	15.15062	52.31776	0.00000	11.84351	1.62621	73.31445	1698140021529	122.84959	2021-07-12 22:27:06
45.73369	1817	768	15.81406	15.18449	11.93692	44.59849	56.90730	837042	edge	0.00459	1920	11.03732	13.93994	12.92397	12.10139	12.17607	61.54502	1.00000	14.60769	8.93063	38.29121	8530748474396	109.20216	2022-03-24 12:45:27
35.53742	907	800	15.66391	17.09603	12.74129	56.23808	51.17946	998604	edge	0.00641	1280	9.10342	13.98181	13.26019	14.17730	13.89137	26.12442	1.00000	17.35984	6.88836	72.87605	5159474951761	166.44192	2021-01-23 05:28:05
31.88900	816	1024	14.19736	10.12749	11.06702	45.79307	53.96724	1014709	edge	0.07074	800	10.59521	13.56416	15.66163	13.46868	15.57351	43.95092	0.00000	11.62440	0.86843	44.51301	4026363894786	194.81069	2022-03-23 04:21:47
37.79176	1475	1080	15.56553	15.08663	10.06778	38.98398	49.76221	102165	opera	0.37961	1920	12.41445	12.81516	17.34195	14.84461	16.09513	41.76292	1.00000	15.57955	9.42929	40.09679	0619664745983	139.29307	2020-01-29 16:38:49
51.23606	357	600	16.89380	15.44461	12.39177	49.02479	45.20095	736404	opera	0.00696	1366	13.58303	13.03899	13.34111	11.91377	12.32325	75.68423	0.00000	13.84102	5.97223	37.10944	2565399380358	152.35998	2019-07-28 10:41:05
54.13706	899	800	13.46318	15.76897	11.41399	62.41837	54.52290	1467345	firefox	0.00464	1280	12.40424	13.21006	12.93181	15.06930	10.52621	49.11528	1.00000	14.84537	2.69757	42.96506	0679279608493	178.98550	2021-06-03 06:14:00
55.94890	934	1024	15.52466	10.64439	10.91539	59.94726	75.01534	232510	safari	0.06510	1280	13.81637	13.30722	15.57850	13.65279	15.73132	62.63099	0.00000	12.08538	2.49293	37.21841	9648058156952	278.28569	2020-05-16 00:56:24
60.51816	1714	768	13.96578	16.17383	11.71220	20.73280	23.61046	1193294	safari	0.06285	1280	10.76222	12.84911	15.54349	12.88059	13.49843	57.04666	1.00000	15.10179	10.47619	42.41557	5534705005404	126.45341	2022-09-01 15:43:18
55.11942	2259	800	14.00779	15.90434	10.83059	38.86372	53.53448	1385130	chrome	0.16899	1024	11.80906	12.27985	16.53260	13.43691	14.14127	52.59937	1.00000	15.17536	1.65674	28.20030	6837168840414	59.99096	2019-08-15 20:53:48
66.99726	1439	600	16.39170	14.41397	9.82073	58.98505	36.84127	1450007	mobile	0.00410	higher	12.95352		12.80913	13.02356	12.63357	58.72040	1.00000	15.99569	9.45295	31.88017	7726003690347	150.69017	2020-08-18 15:01:25
61.03642	1099	768	13.10047	16.34299	13.39504	70.17603	59.79486	736739	chrome	0.01569	1366	11.81722	14.41737	14.15463	13.38620	14.26498	60.32867	1.00000	16.68991	3.02238	66.74424	9628602562408	239.20409	2021-12-28 11:58:23
42.90309	548	lower	15.03388	15.32343	11.70757	40.27713	68.78989	665448	other	0.07647	1280	10.73039	13.81234	15.73958	12.48060	15.54357	54.84257	1.00000	15.82225	3.42427	41.04774	4595509521980	73.71477	2021-12-16 13:05:04
40.12563	1602	768	15.67023	9.95885	11.58314	47.32826	66.81188	1106618	firefox	0.10940	1366	12.16449	13.63686	16.09783	12.89059	16.03251	46.11169	0.00000	10.49780	2.90261	60.82192	0338783922869	216.83884	2019-10-06 23:50:19
89.85669	834	1080	14.59534	14.73238	10.50511	46.02366	43.11756	160365	chrome	2.48605	800	13.58817	13.12516	19.22130	14.29996	16.63882	44.40881	1.00000	13.85040	0.22494	31.38928	3768313893777	-5.22691	2022-11-30 17:18:26
72.84926	938	768	15.63370	17.17930	11.40900	47.17977	48.56127	1079337	chrome	0.21060	1920	10.15984	13.04965	16.75272	15.70245	14.99763	79.47469	1.00000	15.92484	4.81416	39.74677	8509826359849	146.66468	2020-09-07 06:05:06
55.85615	2410	600	14.90877	15.69227	12.22966	40.63490	36.91304	1432464	safari	0.00439	1920	13.56355	13.88805	12.87990	14.44034	12.30056	53.31511	0.00000	15.54004	0.73135	32.92798	2183896277508	111.48441	2019-05-09 02:39:22
40.43010	1818	1080	15.57573	12.90879	12.85744	56.51041	64.96688	1444509	safari	0.08402	1280	11.33422	14.34424	15.83380	15.23570	14.51067	49.44922	0.00000	11.05180	1.31697	56.30109	9406914331024	74.13189	2019-11-29 07:24:51
76.75861	1504	600	17.30327	12.61914	12.66153	60.02336	56.45351	1374342	edge	0.01818	1920	11.91780	14.33684	14.30181	12.47219	15.19837	65.03852	0.00000	12.65228	6.17457	53.83204	1267477702663	159.94899	2019-09-26 11:12:15
56.43617	2107	800	14.92061	15.87649	14.44123	46.94716	58.21635	519994	mobile	0.00319	1280	9.40749	13.02017	12.56064	14.04469	14.55730	39.24399	1.00000	16.60029	1.08241	41.73359	3667204433019	195.26699	2019-11-29 04:34:58
52.08198	1404	lower	13.78041	11.40134	10.67165	20.92305	41.25106	498050	edge	0.04570	1366	12.02214	12.54658	15.22462	14.17778	15.01402	76.65145	0.00000	13.31285	6.52605	49.19779	5860946820941	104.84872	2019-11-09 12:11:58
62.12023	2211	768	13.58206	11.76224	13.76527	32.24654	51.57785	651829	chrome	0.21133	1280	11.55828	14.43947	16.75622	14.07751	14.71058	27.62889	0.00000	9.23069	1.84832	24.28092	1236958148573	204.92014	2022-03-05 05:55:44
34.26478	1739	600	12.87655	10.58974	16.61383	32.80546	17.60049	26506	chrome	0.00004	800	8.17717	13.65183	7.86233	15.17475	15.15094	93.77366	0.00000	16.22705	6.93846	54.85241	0965142114162	97.16248	2018-10-05 09:48:47
54.86582	1465	768	17.58715	14.49443	10.90288	54.22480	48.29947	394443	chrome	0.00079	800	10.75562	13.82473	11.15119	12.46007	7.83616	35.65482	1.00000	11.20698	6.57641	44.86434	8624558247797	102.45418	2020-02-07 20:22:15
61.69794	620	1024	13.91026	12.11080	14.81092	44.33611	47.73074	302261	chrome	0.00043	1920	11.00027	13.32720	10.54243	13.11939	15.45687	55.47818	0.00000	16.24231	1.73086	43.23262	0472748105420	215.46204	2021-04-02 20:47:50
40.56881	207	768	14.90229	16.10786	14.42370	49.52756	70.25947	1237565	edge	0.00348	1024	8.97544	11.67302	12.64465	14.20138	10.77061	44.26612	1.00000	12.60905	0.19280	37.82878	5819285877390	163.81835	2020-10-17 22:50:32
54.24354	118	1024	12.67590	12.74499	11.59978	42.90838	54.58526	598391	chrome	0.42763	1366	10.87281	13.87395	17.46107	13.37019	14.86975	36.75468	0.00000	11.70653	1.38096	39.98350	3019909293816	186.41261	2022-11-06 10:18:58
38.07878	70	1080	15.45071	12.49803	12.21496	38.10404	55.83964	644951	edge	0.00701	1280	14.64171	13.88792	13.34942	14.66294	15.69725	55.98438	0.00000	15.37019	3.27071	68.54520	2037519916469	180.81459	2021-03-25 15:01:26
69.42610	830	800	14.66852	15.17951	10.00297	26.73015	36.33488	885845	chrome	0.00203	1280	13.95380	14.07434	12.10324	14.94257	9.65232	71.60154	1.00000	14.90060	1.09663	18.81872	9144162245433	135.17739	2020-07-27 18:21:56
47.90351	1393	higher	17.61240	12.97594	16.23534	57.38794	51.66154	217116	chrome	0.00003	1280	13.38231	14.86483	7.14768	13.93340	13.62256	62.31679	0.00000	16.22301	6.54570	43.28515	4119220941737	246.08709	2022-09-22 13:21:13
21.33721	403	1024	17.13486	9.80862	9.24442	32.16452	53.29157	1023778	edge	0.01136	800	10.15941	14.60052	13.83044	12.79252	15.96362	53.01087	0.00000	13.95976	1.27873	43.29623	9697137529743	208.44714	2019-11-30 13:23:13
57.02381	1347	768	15.13268	13.91537	15.99203	31.52918	49.22272	1022229	chrome	0.06994	lower	11.08767	12.93380	15.65033	11.92857	18.26064	75.86611	0.00000	14.00880	1.41073	1.77263	7993929650957	197.84141	2019-06-16 23:05:46
49.38667	287	600	14.31158	15.44248	12.33352	42.21855	44.09492	1090204	edge	0.05060	lower	11.73540	15.41532	15.32654	12.46031	14.54631	39.87132	1.00000	15.14657	3.54938	40.31383	5519207013096	127.03420	2019-09-23 17:01:09
42.13615	50	768	14.38392	15.75604	12.66145	68.19779	40.28426	290013	opera	0.00396	1280	12.85651	14.43633	12.77642	14.11148	12.57095	63.82846	1.00000	15.86091	5.16322	59.38044	7151732019341	185.61805	2019-05-12 13:43:54
39.62148	1018	higher	14.73558	15.53522	12.33808	55.86020	44.22930	855591	firefox	0.35650	800	11.91198	13.74797	17.27917	13.64152	15.70164	44.92782	1.00000	14.17186	4.88353	39.97064	9469446092139	135.31248	2022-04-03 15:23:05
49.64511	1400	1080	14.68378	14.12242	8.26588	47.38145	35.05150	1363080	mobile	0.01810	1024	13.33301	14.66325	14.29793	14.70291	14.48269	56.82603	1.00000	18.06969	3.09739	43.36178	6865550358032	86.07006	2022-01-23 13:29:07
81.50363	124	lower	17.61279	13.63469	9.75152	42.19607	80.49112	1461378	mobile	0.00740	1024	12.12115	14.55620	13.40225	13.89129	12.48865	27.81843	1.00000	13.91521	4.66716	39.19176	0101417952736	-10.47821	2019-06-13 14:32:59
47.14334	354	1080	13.68045	11.89621	12.33654	57.42669	43.09883	1079634	mobile	0.37403	800	13.62111	12.73780	17.32718	14.16062	16.03480	49.49277	1.00000	11.36584	0.53770	49.14364	6997997398590	84.23134	2019-11-26 05:12:48
43.43968	2253	lower	15.42770	9.39822	17.82173	72.01706	40.32565	750742	chrome	0.00001	1920	9.17568	13.40600	2.57285	13.76283	12.22172	52.43894	0.00000	15.65920	1.46547	46.14070	4464737380068	212.77543	2019-07-30 07:38:02
30.26487	2480	1024	14.62887	13.36105	13.75977	55.26103	48.32668	332738	edge	0.08472	1920	13.17782	13.30119	15.84196	13.60713	14.66649	43.31110	0.00000	11.40707	9.98690	34.62021	4055563194419	143.88481	2019-04-20 16:08:06
59.00556	2412	higher	14.71674	15.58897	11.87747	62.01813	56.38310	970020	firefox	0.00244	1366	11.44448	12.93738	12.28859	14.85217	11.69841	38.91820	1.00000	15.71652	1.15837	28.89494	2380530455081	207.34673	2020-08-06 12:47:58
45.80835	1457	600	15.97898	15.04107	11.99654	49.69200	27.50886	583555	other	0.00769	1920	12.45316	12.27043	13.43963	14.19510	12.58678	54.55856	1.00000	14.28008	1.51363	37.14701	6046125925600	239.04254	2018-12-28 02:27:17
39.84271	1866	lower	15.73986	14.56917	10.13756	46.73703	31.49592	305808	chrome	0.00642	1024	11.52046	14.36848	13.25851	13.93593	11.96567	51.37747	1.00000	14.89262	2.23918	66.09338	9227602248314	46.37236	2023-07-03 01:44:24
36.72965	159	lower	16.40181	9.74407	11.02617	39.16591	20.21118	234105	safari	0.01138	1280	12.97026	13.97113	13.83227	13.06317	15.86115	26.07827	0.00000	12.76313	2.22842	44.06484	5950567667862	87.70626	2020-10-20 20:44:32
46.23881	1925	800	13.77215	15.52993	11.19983	55.09061	58.44652	1248887	edge	0.05512	1024	11.35677	14.67175	15.41193	13.71317	14.09476	79.37931	1.00000	15.77230	5.34544	48.43103	8217519735077	50.14776	2022-07-02 18:10:09
44.42685	1015	768	15.11497	12.32231	13.83509	37.29316	61.11124	1119752	mobile	0.01210	1280	13.45656	13.80255	13.89446	13.55675	16.54230	43.44065	0.00000	14.31113	1.25099	34.11017	0048370745046	52.43097	2022-05-14 08:23:21
55.38318	1283	800	13.73948	15.50220	10.62211	67.29902	35.77584	1107546	edge	0.00072	1920	16.00855	13.91470	11.04444	13.95972	11.56159	73.66350	1.00000	18.44579	3.50966	68.14029	1147228295999	184.27734	2023-03-17 19:25:27
87.38838	340	800	15.69057	11.41830	15.62239	47.59798	52.28858	3364	mobile	0.00009	800	11.58535	12.84772	8.79176	15.94868	14.42830	79.89699	0.00000	14.97546	4.62325	33.31577	5385790977172	191.32871	2021-03-28 04:21:08
78.17200	160	1024	13.11133	13.00277	14.10335	59.36844	45.10760	294472	chrome	0.20618	1920	11.80591	13.83351	16.73157	13.14979	14.01131	47.21841	0.00000	9.66726	1.04700	47.72954	1235936650725	115.23065	2020-05-08 05:41:31
54.04223	1324	600	17.56067	11.50073	14.96591	40.73370	38.31001	942706	other	0.00023	lower	13.42616	14.21116	9.86003	13.25231	15.21302	69.65049	0.00000	14.54369	4.16228	36.66509	4806780659300	159.10319	2020-03-15 06:27:43
44.60433	150	600	16.67071	14.14636	10.25872	40.19867	47.51085	1239954	chrome	0.00388	1920	11.14100	15.44971	12.75552	13.00310	12.30461	52.63124	1.00000	14.89068	6.82965	50.48526	2405690862385	170.75483	2022-07-30 10:19:49
51.81665	920	lower	14.59538	16.07027	12.57665	45.21110	20.98223	1093484	mobile	0.07854	1280	11.13087	13.11270	15.76637	12.04443	13.98978	40.84883	1.00000	14.34173	4.89931	63.99821	9653692409869	216.71265	2023-02-22 03:39:55
38.80559	1975	600	16.48410	13.58886	12.83608	56.07964	56.41948	785832	chrome	0.00619	higher	12.76439	12.21353	13.22223	12.20204	16.16853	60.08319	1.00000	16.10594	4.45175	71.98672	0596609136009	88.38658	2020-05-17 20:48:37
15.07026	512	768	15.06703	12.29538	9.63494	43.51962	57.04543	168116	edge	0.16344	1280	13.51955	12.83310	16.49918	12.69822	17.30523	60.12101	1.00000	15.64742	1.29604	56.21382	7417767618370	130.69511	2021-03-13 02:35:46
46.50364	330	1024	13.23939	11.61182	15.94393	49.41664	45.78557	43078	edge	0.00004	1366	9.92208	12.80836	7.92806	13.50131	14.32013	43.15076	0.00000	16.71725	4.57713	37.85980	6262421731848	158.10139	2022-02-07 03:28:33
64.63779	1920	1024	12.76556	14.29612	11.95815	46.42078	54.04952	1026579	firefox	0.42896	800	11.99230	13.38722	17.46420	13.63422	18.91038	62.29353	0.00000	17.37747	8.73010	50.28974	9318103618437	108.63165	2023-03-10 22:56:24
23.21208	1383	1024	10.70644	11.03218	10.56020	36.97882	50.13969	572906	chrome	4.89600	lower	11.44429	13.15112	19.89903	13.99920	16.14951	46.61059	0.00000	10.39873	5.29401	70.42420	1414153041251	161.39503	2019-04-08 15:38:22
25.79468	1147	1024	14.92800	10.15718	16.67233	72.26196	51.96181	1074007	firefox	0.00018	1366	9.38039	13.11698	9.64482	14.19844	15.35630	45.96960	0.00000	13.18620	2.03488	33.90971	6031975709104	68.04100	2020-11-22 10:33:57
53.26007	592	768	14.14023	10.68500	14.81996	48.44682	40.87914	451772	edge	0.00089	1366	11.92599	14.81556	11.25940	14.66611	15.19059	67.75342	0.00000	13.66990	4.77895	44.07099	5783365515093	199.00574	2023-09-13 05:46:24
34.94720	2304	1080	14.46814	14.26629	11.45732	40.71764	43.57843	748704	edge	0.19171	lower	13.30161	12.81248	16.65877	14.15136	15.50964	69.11242	1.00000	14.25459	6.30992	41.91359	0563701016515	55.43518	2023-08-20 10:05:57
33.71950	354	1024	15.42673	11.01773	12.67357	36.10977	53.71805	1230016	edge	0.07735	1280	14.29162	13.23126	15.75097	14.53214	15.92658	60.94234	0.00000	11.12549	1.26839	32.49469	9139188847693	67.19037	2021-01-16 04:07:54
55.09211	1633	1080	15.33149	11.58434	12.13983	42.60324	46.62769	419399	chrome	0.10481	1024	13.66158	13.93518	16.05481	14.52562	15.65394	55.15602	0.00000	11.50374	6.59261	32.60755	7367625993043	10.34211	2019-03-13 00:50:28
36.38825	2104	lower	16.13497	12.85078	18.07409	50.89042	39.88235	76345	edge	0.00005	1366	10.00235	14.40208	8.10852	13.08119	14.69429	46.65397	0.00000	15.22793	0.65065	44.53717	8744743728303	123.91049	2019-11-14 11:34:19
57.22242	1270	768	14.59507	13.10374	10.52009	55.71359	59.22588	850038	safari	0.06219	1920	11.45977	13.15912	15.53276	13.15386	14.61182	53.44848	0.00000	13.98783	4.58736	53.06540	6514461262296	109.43636	2023-04-19 12:39:54
45.47935	1557	600	17.19780	10.32355	17.86968	51.81556	49.71890	592839	edge	0.00001	higher	12.02666	13.93876	3.84826	16.03513	12.81837	59.11743	1.00000	15.14742	2.48053	43.92464	5563207646051	123.95864	2020-09-06 08:39:19
59.94528	533	800	14.90146	15.39692	11.48001	30.27025	50.78133	448472	opera	0.00148	1280	9.56004	14.98935	11.78694	13.29052	9.75412	79.90144	1.00000	14.12609	1.42754	56.60255	5748806982391	197.42516	2022-01-13 00:06:38
42.44047	1295	1080	14.63465	16.07276	12.98121	53.44961	53.86829	1196121	edge	0.00130	1024	13.95497	13.88582	11.65777	15.10419	11.77164	71.61957	1.00000	16.21496	13.51601	43.48801	7578785250987	273.62746	2019-01-12 07:19:15
65.59824	2292	1080	20.19862	9.29362	13.19011	55.71916	41.00057	1416854	safari	0.00019	1024	10.21340	14.42244	9.63877	14.27587	14.06392	53.41776	0.00000	11.52600	3.91039	40.54963	1247058874255	108.58625	2018-11-23 03:56:10
30.39440	2291	800	13.47594	9.92130	14.14953	61.60828	36.29714	930370	mobile	0.00044	800	10.56548	12.57023	10.55873	13.43301	15.88791	60.82976	0.00000	15.21147	1.24984	51.04772	4004894469956	103.82620	2022-08-31 16:23:55
57.93448	432	1024	13.62705	14.33638	8.91115	51.41748	45.13831	601294	mobile	0.96935	1024	12.22828	14.64227	18.27948	15.84332	16.06632	52.05737	1.00000	15.50919	1.87690	32.64554	5672972029706	191.22913	2023-05-28 16:37:36
63.89184	491	768	16.88238	11.75273	12.75216	49.22177	12.78986	651784	edge	0.01378	1280	13.74233	13.38553	14.02523	14.26097	14.87211	60.89991	0.00000	11.91035	2.68348	46.34732	1023536366562	87.18639	2019-03-06 10:55:51
39.84894	1211	lower	14.60028	13.17433	15.64483	49.98618	47.78492	831035	chrome	0.00096	1280	10.84623	12.69417	11.33046	11.89420	16.32923	46.18157	0.00000	16.41832	2.54377	37.30020	4459172408033	184.96797	2020-11-16 20:35:19
51.52140	1877	600	15.68375	14.31710	8.49977	60.22044	48.15406	412829	chrome	0.00212	1366	14.13774	13.29621	12.14803	12.92177	10.35174	58.98697	1.00000	15.54231	5.03927	37.61414	5176584776497	225.58548	2022-10-31 12:02:15
35.66339	322	1080	18.03440	13.65837	9.88990	55.90899	25.16779	269310	other	0.00642	1366	13.55609	14.89627	13.25902	12.37236	13.76224	32.70672	1.00000	15.25168	1.79883	31.46662	1204393609263	78.49018	2023-05-07 02:42:24
41.05779	1369	1024	18.17794	11.30899	13.29838	38.34073	60.57704	413342	chrome	0.00873	1366	12.08676	13.92023	13.56733	14.38120	15.08642	67.41471	0.00000	11.15793	4.61243	60.90204	0150734934116	41.62773	2021-11-26 08:52:43
28.68761	563	800	13.46501	14.23450	16.30251	41.63491	40.31014	1441730	chrome	0.00336	higher	9.77552	12.49152	12.61104	14.39189	16.23782	45.50717	0.00000	15.87434	1.52413	58.68624	9060302664936	131.20762	2021-01-18 16:56:35
66.36393	1963	1080	15.30194	14.93424	10.69791	46.62916	67.43853	1135578	edge	0.05434	higher	11.58348	15.08748	15.39799	14.04040	15.23420	14.07438	1.00000	16.20385	10.03136	27.14815	3820898754253	59.69891	2022-01-03 21:17:36
44.93585	2454	lower	13.94381	15.73387	13.68123	24.99245	35.52961	118551	edge	0.00158	higher	8.56782	13.56757	11.84843	12.33530	12.15629	54.94667	1.00000	15.61409	1.03746	52.10692	0350856913161	23.17447	2020-12-22 01:37:46
51.33180	1156	768	16.33619	15.69135	14.07745	64.47224	30.85384	229473	edge	0.00073	lower	10.48201	12.84262	11.07175	13.17787	13.96408	49.45230	1.00000	17.14394	1.28476	55.08378	1079387521216	158.82220	2022-04-10 04:59:29
81.96201	151	768	17.02749	11.05002	11.33091	50.73647	51.62662	700088	edge	0.01529	higher	12.37450	13.83213	14.12998	14.16268	15.51885	48.80768	0.00000	12.83131	0.21796	36.27642	9005738270214	154.29822	2021-10-04 05:30:24
39.72868	1440	1080	15.76353		14.52428	39.32717	53.70028	679886	chrome	0.00259	1920	9.00444	13.04821	12.34663	11.82963	13.08786	30.21519	1.00000	14.61780	2.65299	72.77041	1395990007108	164.44444	2019-09-09 18:46:08
61.55568	529	lower	13.88132	15.66392	10.65086	60.30697	38.49261	275791	mobile	2.38375	1280	12.24310	14.10158	19.17929	13.05663	15.46737	45.94391	1.00000	13.68035	1.69290	57.30342	0660485280832	221.24539	2019-09-20 20:23:07
56.65751	52	1024	14.61621	15.00237	11.06325	33.24332	56.84067	1075575	chrome	0.00118	1920	11.70042	13.66451	11.54394	13.51914	11.47364	59.76914	1.00000	16.41420	5.20357	44.80078	2408154262448	128.41879	2022-09-09 06:13:48
59.79852	1438	768	18.22053	10.53950	15.28539	54.09612	40.54659	1249133	opera	0.00006	1366	13.28931	12.42243	8.38350	14.15898	15.53469	41.47820	0.00000	15.02337	4.01253	39.89674	0387798258241	77.05552	2018-12-21 20:57:20
52.70673	120	600	16.14669	15.19890	12.80654	35.38719	73.42796	860567	mobile	0.00905	1920	12.49619	13.87462	13.60387	13.42039	13.30353	56.17415	1.00000	14.31818	6.20145	66.05859	7854491827232	71.62008	2020-07-12 15:58:24
42.13615	50	768	14.38392	15.75604	12.66145	68.19779	40.28426	290013	opera	0.00396	1280	12.85651	14.43633	12.77642	14.11148	12.57095	63.82846	1.00000	15.86091	5.16322	59.38044	7151732019341	185.61805	2019-05-12 13:43:54
44.91975	1826	800	15.42275	10.77386	15.21202	40.73436	41.22816	1499359	edge	0.00002	1920	10.69440	14.21545	6.56899	12.90138	14.74547	62.94829	0.00000	17.53959	0.06396	34.05728	9956299486210	128.92583	2019-10-06 22:27:16
50.95967	3	768	14.61362	15.62424	11.96462	45.78531	46.21357	23575	edge	0.00033	1024	10.80330	13.74583	10.25096	13.24203	10.95505	46.45143	1.00000	17.13565	2.41207	48.19041	5869619062671	76.26132	2022-09-15 16:18:53
29.82690	819	lower	15.82430	15.43272	12.12802	36.41185	60.66572	186319	opera	0.04925	lower	11.70617	13.57139	15.29955	13.66235	14.90787	72.57831	1.00000	15.08641	2.73014	39.96090	4747629924657	73.53115	2019-12-09 09:23:14
71.22373	898	600	16.44630	13.62995	5.77762	57.91366	36.71584	1353952	firefox	0.00113	1366	16.15852	14.80634	11.51382	13.57241	7.06642	61.59617	1.00000	13.91214	9.98116	53.16566	9607862746759	166.95648	2020-03-06 11:13:01
